id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15
3211000930,275000,3,1.5,1350,7800,1,0,0,3,7,1350,1959,0,98059,1510,8040
1853081250,800000,4,2.75,3120,5000,2,0,0,3,9,3120,2010,0,98074,3200,5000
6632300040,327000,2,1,1140,7435,1,0,0,3,7,1140,1952,1990,98125,1320,9385
6117501755,355000,4,1.5,2230,11536,1,0,1,4,7,1220,1954,0,98166,2170,12465
6163900411,310000,2,1,1050,8220,1,0,0,4,6,780,1947,0,98155,1340,7651
1924069039,869000,5,3.25,4180,49222,2,0,0,4,8,2880,1979,0,98027,3170,8029
4058801065,272000,3,2,1200,5700,1,0,0,5,7,1200,1942,0,98178,1190,6384
1223089038,665000,5,2.25,3320,60984,2,0,0,3,9,3320,2000,0,98045,1580,55322
5420800090,225000,3,2.5,1590,8449,2,0,0,3,7,1590,1989,0,98030,1750,7172
2591720360,375000,3,2.5,2750,37096,2,0,0,3,9,2750,1989,0,98038,2700,40091
9286750100,375500,3,1.5,1530,7200,1,0,0,3,8,1530,1975,0,98155,2150,7216
2392100090,550000,3,1.75,1570,6500,1,0,0,3,7,920,1948,0,98116,1570,5750
4302201085,248000,3,1,1470,7680,1,0,0,3,7,1220,1946,0,98106,1470,6784
4302201085,546940,3,1,1470,7680,1,0,0,3,7,1220,1946,0,98106,1470,6784
7215730580,680000,4,3,3150,6175,2,0,0,3,9,3150,2001,0,98075,3150,6986
2095500120,350000,4,2.5,2380,6124,2,0,0,3,8,2380,1997,0,98030,2170,6097
136000220,593000,2,2.5,2000,2500,3,0,1,3,8,1810,1994,0,98116,1970,5650
3834000720,390000,2,1,1140,8147,1,0,0,3,7,1140,1958,0,98125,1260,8148
3523029077,297000,3,1,1340,18000,1,0,0,4,7,1340,1924,0,98070,1660,196591
42000065,355000,2,1,1450,9150,1,0,0,4,7,1450,1965,0,98188,1440,10636
3275330120,309900,3,2.5,2020,26670,2,0,0,3,7,2020,1987,0,98003,1680,10939
2312400230,257000,3,2.25,1810,12000,2,0,0,3,7,1810,1992,0,98003,1720,9916
3472800065,1.70E+06,4,3,3600,9687,2,0,0,4,9,3600,1959,1995,98004,2620,10400
7518501140,300000,3,2,1260,2550,2,0,0,3,7,1260,1987,0,98117,1590,3825
9126100815,500000,3,2,1560,1156,3,0,0,3,8,1560,2014,0,98122,1560,1728
2769600590,900000,8,4,4020,7500,1,0,0,3,8,2010,1968,0,98107,1560,3737
7215730040,695000,4,3,3150,9130,2,0,0,3,9,3150,2001,0,98075,2970,6228
8155760040,213400,4,2.5,1680,6655,2,0,0,3,7,1680,2001,0,98030,1680,6982
1376800220,425000,2,1,1320,8830,1,0,0,3,7,1020,1939,0,98199,1620,8531
3623059101,420000,3,3,2700,47050,2,0,0,4,9,1570,1986,0,98058,2260,45901
7010701016,411000,1,1,1080,5000,1.5,0,0,3,7,1080,1948,0,98199,1620,4000
1025069210,762500,4,2.25,3130,41382,2,0,0,3,9,3130,1986,0,98053,3130,54886
721049096,569950,5,4.5,4850,40902,2,0,0,3,10,4850,2001,0,98023,1640,13503
7347600210,258000,4,1,1220,8500,1.5,0,0,5,6,1220,1916,0,98168,1460,8500
3630030180,499000,3,2.25,1780,3665,2,0,0,3,8,1780,2004,0,98029,1770,3669
9353300820,310000,3,1,1250,10723,1,0,0,4,7,1250,1961,0,98059,1520,10723
4310702876,398500,2,2.5,1780,1311,3,0,0,3,8,1350,2005,0,98103,1390,1227
5647900120,250600,4,2.5,1930,8660,1,0,0,3,7,1120,1981,0,98001,1830,9591
4123800580,352000,4,2.5,2470,6116,1,0,0,3,7,1420,1985,0,98038,1670,7627
6169901006,600000,2,1,1180,2160,1,0,1,3,7,940,1909,0,98119,2700,5400
3735901080,645000,3,1,2270,4182,1,0,0,4,7,1170,1946,0,98115,1860,4080
5104520620,291500,4,2.5,1770,5000,2,0,0,3,7,1770,2004,0,98038,2080,5100
2422049107,350000,4,1.75,2250,13515,1,0,0,4,8,2150,1940,0,98030,2150,12508
3260700360,279000,3,2.5,1540,7280,1,0,0,3,7,1080,1974,0,98003,1220,6440
1862400057,320000,2,1,820,5400,1,0,0,3,6,820,1940,0,98117,1370,5632
8682262720,495000,2,2,1580,5203,1,0,0,3,8,1580,2004,0,98053,1560,4770
3183110180,490000,4,2.5,2430,42646,1,0,0,3,7,1450,1989,0,98014,2000,38159
7986400360,770000,5,1.5,2160,5000,1.5,0,2,4,8,2160,1926,0,98107,1450,4265
1789900065,215000,3,1.75,1770,29004,1,0,0,3,8,1770,1959,0,98023,2300,24534
222069057,665000,3,3.5,3580,95832,1.5,0,0,3,9,3580,2005,0,98038,2880,60548
3822200164,423500,3,2.25,1890,7498,1,0,0,3,7,1190,1987,0,98125,1660,8100
1931300665,850000,3,3,1910,4800,1.5,0,0,3,9,1910,1900,1991,98103,1280,1310
1443500385,155000,2,1,910,6232,1,0,0,3,6,910,1943,0,98118,1070,6232
259600410,505000,3,2.25,1460,7210,1,0,0,3,7,1460,1963,0,98008,1850,7519
3630120880,780000,3,3.5,3310,5558,2,0,0,3,9,3310,2005,0,98029,3310,5270
2822049210,165000,3,1.5,1630,22764,1,0,0,3,7,1630,1970,0,98032,1620,17859
6821100015,707000,2,2.5,2130,5001,1,0,0,5,8,1330,1972,0,98199,1750,6000
2267000458,497000,3,2.5,1220,1475,3,0,0,3,8,1220,2000,0,98117,1220,1546
2976800115,349170,4,1.75,1670,8856,1,0,2,3,7,1070,1955,0,98178,1660,8088
7436600090,287000,4,1.5,1300,10050,1.5,0,0,3,7,1300,1963,0,98059,1730,10050
6072800205,2.38E+06,4,2.5,3220,20251,1,0,0,3,10,3220,1969,0,98006,4200,22114
3296000110,645000,4,2.5,2430,14400,1,0,0,5,8,1670,1963,0,98007,2140,9048
5054800110,238000,5,2.25,2240,9652,2,0,0,3,7,2240,1990,0,98055,2180,11644
5054800110,328000,5,2.25,2240,9652,2,0,0,3,7,2240,1990,0,98055,2180,11644
7443000652,365000,2,1.5,790,1123,2,0,0,3,8,700,2003,0,98119,1370,1281
3995700220,380000,3,1,1380,8147,1,0,0,4,7,1380,1948,0,98155,1360,8147
4191400090,525000,4,1.5,1680,10500,2,0,0,3,7,1680,1962,0,98033,1830,10264
7518505070,402000,4,2.25,2000,3672,2,0,0,5,7,1650,1926,0,98117,2000,5100
9144300110,308000,2,1,1680,9250,1,0,0,3,7,860,1969,0,98072,1590,9542
7853301930,405000,3,2.5,1960,6997,2,0,0,3,7,1960,2006,0,98065,2320,5178
3586500770,808000,3,1.75,2590,32380,1,0,0,3,8,2590,1951,1994,98177,2340,28456
7203100730,875000,4,3.5,3790,6874,2.5,0,0,3,9,3790,2010,0,98053,3370,6535
8644400180,860000,3,2.5,2370,55321,3,0,0,4,8,2370,1982,0,98074,2590,41553
2071500011,367500,4,2.25,1930,7925,1,0,0,3,8,1300,1960,0,98155,1930,7200
5423600100,604000,6,3.5,2580,13572,1,0,0,3,8,1290,1987,0,98052,2020,11656
3734900110,230000,2,0.75,890,19703,1,0,0,3,6,890,1934,0,98045,1270,9800
2126049154,435000,4,2.75,2160,8148,1,0,0,3,7,1410,1978,0,98125,2060,8100
1864700300,347500,4,2.5,1970,7098,2,0,0,3,7,1970,2007,0,98038,1970,5361
1310930100,525000,4,1.75,1570,16697,1,0,2,3,7,1030,1981,0,98052,1560,9698
8103000110,280000,2,1.5,1480,15641,1,0,0,4,7,1480,1940,0,98146,1520,7525
8103000110,490000,2,1.5,1480,15641,1,0,0,4,7,1480,1940,0,98146,1520,7525
7227501765,265000,4,1.75,1430,5490,1,0,0,5,6,1430,1942,0,98056,1030,5900
824069188,645000,4,2.25,2720,18295,1,0,0,4,8,2000,1979,0,98075,2720,18295
1402000210,390000,3,2.25,2420,31497,1,0,0,4,8,1750,1964,0,98058,2040,30472
5412400180,267500,3,2.5,1400,7629,1,0,0,3,7,1120,1988,0,98030,1530,7688
8894200150,1.28E+06,4,3.5,5844,10766,2,0,1,3,11,5844,2007,0,98023,3413,10766
4037500110,404000,4,1.75,1840,10720,1,0,0,3,7,960,1958,0,98008,1840,9044
1843100540,380000,3,2.25,2530,12042,2,0,0,3,8,2530,1989,0,98042,2480,10172
7856620210,812500,4,2.75,2810,10300,1,0,0,4,9,1810,1978,0,98006,2710,9900
425200145,265000,3,1,1020,8610,1,0,0,5,7,1020,1959,0,98056,1070,5940
6073300750,480000,5,2.75,2550,7725,1,0,0,5,8,1390,1967,0,98056,2450,7725
6450301220,264000,1,1,710,4725,1,0,0,3,6,710,1939,0,98133,900,5250
3401700150,1.35E+06,5,3,5530,38816,1.5,0,2,3,10,5530,1969,1994,98072,3800,44417
7200001254,550000,4,1.75,2150,9000,1,0,0,4,7,1110,1966,0,98052,2040,9000
9828201745,615000,2,1.5,880,2400,1.5,0,0,3,7,880,1929,0,98122,1220,4440
9238500410,464000,3,1.75,1630,28600,1,0,0,3,8,1630,1967,0,98072,2260,26000
2587910180,365000,3,1,1380,30940,2,0,0,3,8,1380,1976,0,98042,2350,32500
8663200450,490000,4,2.25,2800,10800,1,0,0,3,8,1680,1977,0,98011,2260,9800
1310960220,280927,4,2.25,2070,7350,2,0,0,4,8,2070,1977,0,98032,2080,7210
396100110,282613,2,1,830,6017,1,0,0,4,6,830,1954,0,98133,1340,6040
7785350490,675000,3,2.25,2770,15886,2,0,0,3,10,2770,1982,0,98177,3290,15886
1795900210,575550,4,2.5,2060,7475,1,0,0,3,8,1440,1985,0,98052,2280,8396
1796370730,259900,3,2,1490,7770,1,0,0,4,7,1490,1990,0,98042,1540,7366
7787100210,450000,4,2.25,2120,8267,2,0,0,3,8,2120,1996,0,98045,2150,7746
1137450120,487500,4,2.5,2810,6296,2,0,0,3,9,2810,2013,0,98059,2850,6140
1921059303,275000,4,2.25,2400,17842,2,0,0,4,7,2400,1973,0,98002,1610,12100
6699000610,305000,3,2.5,2460,5027,2,0,0,3,8,2460,2002,0,98042,2740,5000
3621059048,395000,3,1.75,2030,217800,1,0,2,4,8,2030,1977,0,98092,2570,216057
2620069077,215000,3,1,880,7648,1,0,2,4,6,880,1940,0,98022,1020,7566
3083000910,410000,3,2,1320,6000,1.5,0,0,4,7,1320,1920,0,98144,1620,4000
192600100,440000,4,2.5,2160,7826,1,0,0,4,7,1390,1976,0,98155,2190,9900
5608010750,1.16E+06,4,3.5,4190,15724,2,0,2,3,11,4190,1994,0,98027,3300,10113
6140100150,500000,4,2,2280,7200,1,0,0,4,7,2280,1956,0,98133,1100,7620
9550203690,961000,5,2.75,2590,6120,2,0,0,3,8,2590,1909,0,98105,1390,3060
5423010180,825000,4,2.25,2770,9340,2,0,0,4,9,2770,1979,0,98027,3010,9340
2919200665,734000,3,1.75,2145,3840,1.5,0,0,5,8,2145,1910,0,98103,1140,3840
2122059199,490000,4,4.25,4480,5715,2,0,0,3,7,3680,2003,0,98030,2190,6070
3601200017,175000,4,2.5,1780,6000,2,0,0,3,7,1780,1991,0,98198,1630,6000
2658000115,190000,1,1,720,4800,1,0,0,3,6,720,1914,0,98118,1240,4860
7349400610,305000,4,2.25,2050,12581,2,0,0,4,7,2050,1978,0,98002,1620,7400
868001790,1.30E+06,3,1,2040,7936,1,0,3,5,8,1680,1940,0,98177,2300,10080
1105000015,417000,2,1,920,6600,1,0,0,3,6,920,1919,2003,98118,1510,5944
2919201385,275000,2,1,680,4190,1,0,0,2,5,680,1906,0,98103,1070,4175
7202470100,661000,3,2.5,1940,8196,2,0,0,3,8,1940,1991,0,98052,2070,8514
2832100910,435000,4,2.75,2230,9640,1,0,0,3,8,1320,1998,0,98125,2100,9600
4100000040,788000,5,2.25,2910,9454,1,0,1,3,8,1910,1972,0,98005,2400,10690
9320100090,1.80E+06,5,3.25,5270,17232,2,0,1,3,10,4010,1977,2003,98040,3550,13917
2589300180,408000,5,3.25,2820,6589,1.5,0,0,3,7,2320,1906,2014,98118,1560,5647
357000025,570000,2,1,1790,3760,1.5,0,0,4,8,1490,1912,0,98144,1458,3760
3179100180,1.54E+06,5,3.25,2920,6960,2,0,1,3,9,2120,1953,2008,98105,2470,6735
2487700065,400000,2,1,840,5510,1,0,0,3,7,840,1955,0,98136,1630,5510
8732040820,247000,3,1.75,1820,8740,1,0,0,4,8,1820,1987,0,98023,2210,8320
1160000300,453000,3,1.75,1550,7200,1,0,0,3,7,1100,1949,0,98125,1560,7440
3904100035,235000,2,1,1270,3008,1,0,0,4,6,650,1923,0,98118,1270,1514
5288200230,675000,4,1.75,2460,5750,1.5,0,3,5,7,1620,1919,0,98126,1760,4830
3331500820,516200,3,2,2110,5150,1,0,0,5,6,1080,1919,0,98118,1170,5107
3023039231,650000,1,1,920,91476,1.5,0,0,3,6,920,1996,2002,98070,1746,91476
5595900355,257100,3,1.5,1500,10227,1,0,0,4,7,1000,1945,0,98022,1490,7670
8682290360,457000,2,2,1440,9985,1,0,0,3,8,1440,2006,0,98053,1510,4560
5200100115,540000,3,1.75,1610,3478,1.5,0,0,4,7,1060,1929,0,98117,1610,3478
1310700210,268000,3,1.75,1970,10270,1,0,0,4,8,1970,1966,0,98032,1970,8400
3298500690,300000,3,1,1150,7314,1,0,0,3,7,1150,1960,0,98008,1350,7350
722059002,380000,2,2.5,2110,114127,1,0,0,4,8,1590,1975,0,98031,1960,11250
1022069183,725000,3,2.5,3580,54450,1.5,0,0,3,9,3580,1990,0,98038,3090,35943
4053200933,249000,3,1,1000,19204,1,0,0,3,7,1000,1968,2010,98042,2450,25927
5589300205,274000,5,1,1680,9383,1,0,0,3,7,1400,1929,0,98155,1680,9458
644000040,1.78E+06,4,3.25,3950,10912,2,0,0,3,10,3950,2003,0,98004,3000,10998
1787600165,396500,3,1.75,2390,7149,1,0,0,3,8,1350,1955,0,98125,1710,7402
405100165,460000,2,1.5,1820,7800,1,0,0,4,7,1240,1956,0,98133,1400,7800
223049087,277000,3,1,1100,8536,1,0,0,4,7,1100,1957,0,98118,1570,8040
2742100085,449500,6,4,2280,5275,1,0,0,3,7,1270,1998,0,98108,1760,6642
3204300625,785950,4,3,2530,4560,1.5,0,0,3,7,1540,1925,2014,98112,1640,4560
6619910230,545000,3,2.5,1940,9775,1,0,2,3,8,1440,1975,0,98034,2830,9775
3275310220,244000,3,2,1360,9688,1,0,0,4,7,1360,1983,0,98003,1390,9685
5466310730,165000,3,2.5,1660,2415,2,0,0,3,7,1660,1983,0,98042,1740,2624
2767704055,435000,2,1,800,5000,1,0,0,3,7,800,1906,0,98107,1410,5000
7504100110,642000,3,2.5,2670,10082,1,0,0,3,10,2670,1987,0,98074,2740,10854
9320990110,340000,3,2.5,1720,4120,2,0,0,3,7,1720,1999,0,98148,1720,5544
1400700150,730000,4,2.5,3550,35689,2,0,0,4,9,3550,1991,0,98077,3350,35711
1186000150,563250,3,1.75,1370,2800,1,0,0,5,7,800,1982,0,98122,2270,3773
1024069009,675000,5,2.5,2820,67518,2,0,0,3,8,2820,1979,0,98029,2820,48351
464001115,620000,3,1.5,1620,6630,1,0,0,3,8,1280,1954,0,98117,1880,5100
886000015,275000,2,2,1290,9041,1,0,0,3,7,950,1956,0,98108,1290,5000
3578600062,270000,3,1,1830,8209,1,0,0,3,7,1830,1942,0,98028,2150,12000
1402950450,325000,4,2.5,2040,5472,2,0,0,3,8,2040,2003,0,98092,2420,5782
3629970620,476100,4,2.5,1850,1836,2,0,0,3,7,1600,2005,0,98029,1770,2236
3537900180,700000,2,1,1300,12000,1,0,0,4,8,1300,1959,0,98004,2420,15000
8651442510,220000,4,2,1620,5200,1.5,0,0,4,7,1620,1978,0,98042,1500,5200
114700150,236000,3,1.75,1560,10919,1,0,0,3,7,1560,1975,0,98023,1730,10919
472000620,790000,3,2.5,2600,4750,1,0,0,4,9,1700,1951,0,98117,2380,4750
5491200210,350000,3,1,2010,6000,1,0,0,3,7,1210,1967,0,98108,2460,6000
7973202712,130000,2,1,780,5300,1,0,0,3,6,780,1941,0,98146,780,5300
7970800100,283200,4,2.5,1982,6406,2,0,0,3,8,1982,2004,0,98030,2340,6501
8122600165,273000,3,1,1500,6250,1,0,0,3,6,890,1945,0,98126,1210,6250
686530110,599000,5,2.25,2460,8710,1,0,0,4,8,1330,1976,0,98052,2460,8870
5151600530,460000,4,2.5,2680,11998,1,0,3,3,8,1510,1960,0,98003,2680,12746
1926069192,1.16E+06,4,4.25,5860,52889,2,0,0,4,10,4910,1996,0,98072,3320,39066
5649000150,385000,4,1.75,1720,8750,1,0,0,3,7,860,1971,0,98034,1790,8750
7812800775,264250,3,1,1420,7420,1.5,0,0,3,6,1420,1944,0,98178,1290,6600
2770604410,608000,3,2.5,1760,1472,3,0,0,3,8,1640,2006,0,98119,1760,5400
9485951510,450000,3,2.5,2790,48994,2,0,0,4,9,2790,1984,0,98042,2550,37834
1337800805,1.76E+06,3,2,2360,4800,2,0,0,3,9,2360,1909,2014,98112,2260,4800
4059400265,339950,5,2,1890,6050,2,0,0,4,7,1890,1944,0,98178,1170,6050
993000100,760000,6,3.75,3810,6150,2,0,0,4,8,3810,1977,0,98103,1830,5125
2917200085,350000,2,1,1160,5395,1,0,0,3,7,860,1940,0,98103,1664,5363
3914000090,541500,3,1.75,2320,55847,1,0,2,4,8,2320,1960,0,98001,2400,26112
4157600150,730000,6,2.75,3280,16449,1,0,0,4,7,1910,1963,0,98007,2550,9532
3624039111,215000,3,1,980,5600,1,0,0,2,6,980,1949,0,98106,1840,5302
8099900490,420000,3,2,1640,9972,1,0,0,4,7,1640,1977,0,98075,1680,10165
1687910100,655000,4,2.25,2060,8470,1,0,0,3,8,1440,1983,0,98006,2180,8978
5419800330,240000,3,2.5,1500,10652,2,0,0,4,7,1500,1981,0,98031,1610,7417
5035300085,730000,4,2,2360,6000,1,0,0,5,7,1260,1939,0,98199,1720,6000
325059131,390000,4,1.5,1940,12100,1,0,0,3,7,1940,1962,0,98033,1380,12100
2201500450,473000,3,1,1280,10000,1,0,0,4,7,1280,1954,0,98006,1240,10000
3342101270,698000,4,3.5,3630,5670,2,0,0,3,10,3630,1970,2008,98056,1620,5400
3574750150,511000,3,2.5,1820,4883,2,0,0,3,9,1820,2005,0,98028,2720,5002
9828702055,358000,2,1.5,960,1808,2,0,0,3,7,960,1993,0,98122,1290,1668
2207100650,499990,3,1.75,1630,8400,1,0,0,4,7,1060,1955,0,98007,1630,7245
240000031,322000,4,2.25,1940,10200,1,0,0,3,7,1360,1960,0,98188,1940,10200
2953000300,201000,3,1,980,9682,1,0,0,3,7,980,1969,0,98031,1580,9682
6119700150,765000,4,2.5,3140,16200,1,0,1,3,9,2570,1988,0,98166,2530,13200
9274200365,920000,4,2.75,2880,5750,1.5,0,0,5,9,1710,1928,0,98116,1640,5750
6187700501,360000,4,2,1650,7552,1,0,0,4,7,860,1977,0,98155,1410,7199
4137020910,297300,3,1.75,1980,9220,2,0,0,3,8,1980,1987,0,98092,2080,8305
1233100720,399000,3,1,860,9403,1,0,0,4,6,860,1942,1990,98033,2136,13009
3034200530,400000,3,1,1430,10005,1.5,0,0,4,7,1430,1950,0,98133,1720,8822
1463400081,230000,3,1.75,1260,10164,1,0,0,4,6,1260,1964,0,98059,1190,10640
1773101050,290000,3,1,960,4560,1,0,0,4,7,960,1968,0,98106,970,4800
1895450090,323800,3,2.5,2060,7658,2,0,0,3,8,2060,2003,0,98023,2250,7299
5101406384,574500,4,1.5,1430,6380,1.5,0,0,4,9,1430,1930,0,98125,1220,5112
6821102346,505000,3,2.25,1670,1596,2,0,0,3,8,1220,2002,0,98199,1670,1596
1926049210,372500,2,1,880,10950,1,0,0,4,7,880,1944,0,98133,1450,7560
1842200040,425000,3,1.5,1300,19163,1,0,0,3,7,1300,1964,0,98052,1590,9744
2623089002,446250,3,2.5,2380,214315,1.5,0,0,3,9,2380,2000,0,98045,2400,68824
4391600065,330000,2,0.75,520,6862,1,0,0,4,4,520,1924,1980,98010,1170,8756
3760500602,608095,3,2.5,2680,17707,2,0,1,3,9,2680,1983,0,98034,2840,21743
6071000265,550000,3,2.5,2140,10136,1,0,0,3,8,1320,1958,0,98006,1980,11200
3222059206,265000,4,2.5,1820,16103,2,0,0,3,7,1820,2004,0,98030,2120,21277
3034200933,399888,4,2.25,1820,8255,1.5,0,0,4,7,1320,1930,0,98133,1550,7628
2028701165,430000,2,1,1050,2570,1,0,0,5,7,850,1927,0,98117,1080,2800
5634500234,554990,3,2.5,2100,6092,2,0,0,3,8,2100,2013,0,98028,2250,8592
2310100180,359950,3,2.5,2210,6280,2,0,0,3,8,2210,2003,0,98038,2250,5972
2767600921,405000,2,1,860,2599,1,0,0,4,6,860,1901,0,98107,1300,3900
8835200790,280000,2,1,870,4025,1,0,0,3,7,870,1981,0,98034,1370,3488
2473000410,479950,4,2.25,2570,11070,2,0,0,4,8,2570,1966,0,98058,2210,9600
3286800110,575000,5,1.75,2980,53578,1,0,0,4,9,2230,1976,0,98027,2860,75546
1402600110,392000,4,2.25,2360,7733,2,0,0,3,8,2360,1983,0,98058,2160,7733
1126059170,760500,4,2.25,2310,36136,2,0,0,4,9,2310,1977,0,98072,3930,36136
8035350090,435000,3,2.5,2300,9521,2,0,0,3,8,2300,2003,0,98019,3020,10042
4389200753,1.57E+06,4,2.75,2810,8570,2,0,0,3,10,2810,1993,0,98004,2810,9621
6818400110,261000,4,1.5,2040,10488,1,0,0,3,7,1190,1961,0,98188,1960,10488
4217401035,1.48E+06,3,2.25,3290,5000,2,0,0,3,9,2730,1939,0,98105,2340,4000
1683400165,853800,7,4,2960,2665,2,0,0,3,9,1950,1927,2013,98144,1970,4410
1939120450,657500,3,2.5,2670,10496,2,0,0,3,9,2670,1989,0,98074,2490,8636
4137010530,331950,4,2.5,2530,9933,2,0,2,3,8,2010,1990,0,98092,2140,9933
2624039133,514000,3,1.75,1720,5899,1,0,1,3,8,1220,1986,0,98136,1900,6244
2794700120,496000,3,3.5,3090,27598,2,0,2,4,9,2020,1995,0,98070,2180,17085
2944010210,1.09E+06,4,2.5,3930,21894,2,0,0,3,11,3930,1987,0,98052,3930,20000
8651443360,195700,3,1,1120,5200,1,0,0,5,7,1120,1976,0,98042,1690,5200
1338300180,1.40E+06,4,2.25,3960,8640,2,0,2,3,9,2630,1925,0,98112,3850,8640
624110540,1.18E+06,4,3.25,4060,20822,2,0,0,3,10,4060,1991,0,98077,4170,23958
4039700090,643403,3,2.5,2350,9648,1,0,0,4,9,2350,1966,0,98008,2320,10512
6752601110,357000,4,2.5,2380,7066,2,0,0,4,7,2380,1997,0,98031,2310,8127
8861000210,865000,3,1.75,1480,8163,1,0,0,3,7,1040,1953,0,98004,2170,11124
1088700100,905000,3,2.5,2930,9280,2,0,0,4,10,2930,1988,0,98007,2730,10090
7893207925,265000,3,1.5,1290,7100,1,0,0,3,6,1290,1954,0,98198,1300,7183
3449820100,535000,2,2.5,2730,7246,2,0,0,3,9,2730,1998,0,98056,3220,7214
1588600110,450000,3,1,1290,5440,1,0,0,4,6,790,1929,0,98117,1220,5464
8079040300,460500,4,2.5,2170,7533,2,0,0,3,8,2170,1991,0,98059,2170,8728
7390400026,315000,4,1.75,1850,8580,1,0,0,3,7,1140,1960,0,98178,2210,9240
2425059144,607500,4,2.5,2110,13939,1,0,0,3,8,1270,1978,0,98008,2140,8882
7821200375,432000,2,1,960,3235,1,0,0,4,7,960,1916,0,98103,1290,2069
1370800700,1.70E+06,3,4,3910,5350,2,0,2,5,10,2610,1933,0,98199,2890,5350
8857640710,479000,4,2.5,2590,6139,2,0,0,3,8,2590,2001,0,98038,2410,6139
9558020240,475000,5,2.75,3080,6600,2,0,0,3,9,3080,2002,0,98058,3080,6600
3834000400,415000,3,1,1630,8146,1,0,0,3,7,1630,1952,0,98125,1480,8146
461002050,450000,2,1,910,5000,1,0,0,4,6,910,1914,0,98117,1480,5000
724069065,1.14E+06,3,2.5,2780,33503,1.5,0,1,4,8,2110,1969,0,98075,3150,15542
4307351180,430000,5,3,3880,8432,2,0,0,3,7,3880,2004,0,98056,2620,5623
984100340,296000,3,1.75,1360,10742,1,0,0,5,7,960,1971,0,98058,1830,9000
8159620260,303000,4,2.25,2560,8927,1,0,0,3,7,1790,1976,0,98001,1920,9669
7559600200,641000,4,2.5,2600,6015,2,0,0,3,8,2600,2004,0,98075,2910,5305
1995200320,280000,3,2.25,1220,5739,1,0,0,3,7,790,1984,0,98115,1870,5739
4223000140,260750,3,2,1560,9635,1,0,0,3,7,1260,1966,0,98003,1570,8276
7215730200,601000,4,2.5,2080,5191,2,0,0,3,8,2080,2001,0,98075,2170,5518
1900600105,255000,3,1.5,1490,6604,1,0,0,4,6,1490,1918,0,98166,1330,6604
8644300200,555000,4,2.75,2020,10720,1,0,0,4,8,1420,1976,0,98052,2190,10164
3262301610,865000,3,1.5,1530,10827,1,0,0,4,8,1530,1955,0,98039,2050,10827
524059250,1.39E+06,4,2.5,3450,17400,1.5,0,0,4,9,2180,1964,0,98004,3770,19530
8594400350,315000,3,2.25,1400,31626,1,0,0,2,7,1140,1987,0,98092,1680,35093
4031000260,200000,2,1,1730,9610,1,0,0,3,7,1380,1962,0,98001,1310,9812
1454100260,357000,3,1,1370,6450,1,0,0,3,7,1370,1948,0,98125,1550,6898
1934800138,390000,2,1.5,1050,934,2,0,0,3,8,960,2007,0,98122,1470,1885
9508500075,462000,5,1.75,2840,10220,1,0,0,4,7,2210,1954,0,98177,2000,9750
2946003415,174500,2,1,1010,5200,1,0,0,3,7,1010,1955,0,98198,1580,7500
1926049326,305000,2,1,1210,7140,1.5,0,0,3,6,1210,1921,0,98133,1150,7376
7655900187,449000,5,1.75,1720,14040,1,0,0,4,8,1150,1956,0,98133,1750,7800
7452500565,260000,3,2,2710,5000,2,0,0,3,6,2710,1951,0,98126,850,5000
2871000400,751000,4,2.5,3110,6142,2,0,0,3,9,3110,2004,0,98052,3200,6826
6150200060,370037,2,1,1250,9270,1,0,0,4,7,1250,1948,0,98133,1130,6800
3668000830,229950,3,1.75,1900,8910,2,0,0,4,7,1900,1988,0,98092,1610,8586
2473460060,349000,3,1.75,1740,7682,1,0,0,3,8,1330,1978,0,98058,2010,8820
9558021000,348000,4,2.5,2070,3808,2,0,0,3,8,2070,2003,0,98058,1900,2992
1250201610,1.22E+06,3,3.25,3030,5600,2,0,2,3,9,2220,1905,2005,98144,2040,6600
1321720160,510000,4,3,3610,18948,2,0,0,3,10,3610,1993,0,98023,3568,18948
5029450200,265000,3,1.5,1520,6805,1,0,0,4,7,1040,1981,0,98023,1440,7041
723000226,1.25E+06,3,2.75,2780,4815,3,0,2,3,10,2780,1974,0,98105,2820,5000
225079036,937500,4,4,5545,871200,2,0,0,3,11,3605,2003,0,98014,3420,871200
5255700160,485000,3,1.75,2590,8384,1,0,0,4,8,1590,1971,0,98011,2590,8800
5683500030,489000,4,1,1150,5217,1.5,0,0,3,7,1150,1951,0,98115,1220,5217
312000295,400000,2,1,920,5120,1,0,0,5,7,920,1952,0,98136,1190,5120
9510970520,638000,3,2.5,2110,3600,2,0,0,3,9,2110,2005,0,98052,2540,4384
193600200,440000,3,1.75,1170,8740,1,0,0,4,7,1170,1968,0,98052,1870,8448
2568300045,305000,6,2,1900,8240,1,0,0,2,7,1200,1964,0,98125,1900,8240
2568300045,649950,6,2,1900,8240,1,0,0,2,7,1200,1964,0,98125,1900,8240
8691410310,680000,4,2.5,3290,6012,2,0,0,3,9,3290,2005,0,98075,3210,6005
1656600310,629000,4,2.5,2660,22050,2,0,0,3,9,2660,1996,0,98059,3060,21111
3904940160,555000,3,2.5,2160,7584,2,0,0,3,8,2160,1988,0,98029,2160,7372
1774200060,669000,4,2.75,2700,35362,2,0,0,5,8,2700,1976,0,98077,2810,35915
